ItaRP	ItaRS	ItaRoot	ItaSoil	PulhRP	PulhRS	PulhRoot	PulhSoil	SDRP	SDRS	SDRoot	SDSoil	geyenRP	geyenRS	geyenSoil	hamRP	hamRS	hamRoot	hamSoil	spa1RP	spa1RS	spa1Root	spa1Soil	spa2RP	spa2RS	spa2Root	spa2Soil	spa3RP	spa3RS	spa3Root	spa3Soil	swe1RP	swe1RS	swe1Root	swe1Soil	swe2RP	swe2RS	swe2Root	swe2Soil	swe3RP	swe3RS	swe3Root	swe3Soil	swe4RP	swe4RS	swe4Root	swe4Soil	tou1RP	tou1RS	tou1Root	tou1Soil	tou2RP	tou2RS	tou2Root	tou2Soil	tub2RP	tub2RS	tub2Root	tub2Soil	tub3RP	tub3RS	tub3Root	tub3Soil	tub4RP	tub4RS	tub4Root	tub4Soil	
spa3Root	0.89117085440125	0.895430466641594	0.844176670173875	0.902302844387344	0.861164422564518	0.89298568341036	0.84696816180175	0.898651750868797	0.894840494809938	0.905383946232016	0.831871366170235	0.904168830385531	0.8606497012235	0.877417274594344	0.887953311430578	0.87462947213585	0.890939246764859	0.834274105933	0.900365727123	0.878306605741375	0.898471326468867	0.845479066016519	0.9027200488578	0.858959985741339	0.887310983239852	0.853872702234225	0.887355226660797	0.841668518506555	0.861740879118159	0.646871938818281	0.872242152602225	0.907598987101125	0.925126088472009	0.888303329625214	0.936523367426217	0.91082785452815	0.929320255016062	0.882045062020477	0.929574208495115	0.908471205155262	0.923365605234125	0.88251303529074	0.9318865350193	0.91098421897074	0.934677730073833	0.878681528328831	0.928932506865133	0.854710433138356	0.87915570018889	0.829026664635841	0.884178785616649	0.8589502596997	0.888483270630688	0.850701649775792	0.890878794939593	0.850512645259763	0.879123897866125	0.854070452008615	0.889778445188516	0.871715350755062	0.899473709045844	0.869073023594786	0.911308113128461	0.872545446572514	0.894545759188334	0.863971204813307	0.905051949612984
spa3Soil	0.90265955876465	0.795174169810216	0.8891648926749	0.788717535078133	0.891750838667514	0.812630764908433	0.928566993874542	0.809828315918683	0.887795058013344	0.83795873428215	0.894346971575242	0.83783575102795	0.8800963365224	0.834623690661475	0.818765795107292	0.86823082610792	0.822181347046541	0.803800620494107	0.817407240293775	0.861627697341113	0.814916064341229	0.890415285991287	0.816566414863574	0.867351443985267	0.748880408428387	0.81746500705262	0.736895553917159	0.866244521094067	0.644627898980111	0.872242152602225	0.606755354464702	0.904017578452534	0.855012820626786	0.87755840104372	0.859747407606547	0.898662527394413	0.87356042409662	0.862715930421497	0.863152183138917	0.8960156436893	0.856117039407067	0.859272607675734	0.864584966762555	0.895072684569296	0.874476236566885	0.863225896066515	0.86380205635728	0.847915954154666	0.781278884719463	0.839232574807709	0.768312037160108	0.813271692280467	0.784526900476534	0.833736605832733	0.781974229785056	0.875226273448427	0.780357818590725	0.833485844068113	0.771697724101296	0.884914482268211	0.814070948906579	0.896434297508229	0.81837244820655	0.859400270976067	0.790412537925889	0.899971304739055	0.784006860642009
swe1RP	0.899137396567613	0.887390199700227	0.865734375976045	0.890728372502091	0.882797661607532	0.901025732177238	0.898499430669625	0.899142255864409	0.878070605148197	0.882308538778579	0.854805638063454	0.878930360554227	0.862279352574	0.853736206704727	0.853890552772421	0.870984513129382	0.878228857563159	0.860075610922746	0.870562834914579	0.871158045259754	0.882498913148153	0.872460563747203	0.890974287017436	0.885311504336948	0.898093865757074	0.877955368302382	0.893223769913687	0.921116040289192	0.90434577562543	0.907598987101125	0.904017578452534	0.694272424032115	0.789297511963396	0.796691091078818	0.817556947078878	0.792198368740909	0.826267212214882	0.824481567798611	0.835638057912023	0.816299418946254	0.841254805106695	0.826682613180434	0.844459391469934	0.837921516297597	0.857181937553134	0.832725893922065	0.858210790984491	0.885078830640224	0.901574453678477	0.860220774248207	0.90453806180041	0.896747814606163	0.897714658941477	0.880511246774257	0.896262371491007	0.901524593122018	0.904253748610352	0.859275081760546	0.912230573178466	0.870771216468546	0.883851473733722	0.860039586942883	0.89078833511746	0.873170789550859	0.886686250972788	0.880460919353694	0.884343199238579
swe1RS	0.923004409752786	0.848602723358054	0.910626805955589	0.851201162273214	0.882143428654051	0.829290441994625	0.932794927662705	0.834473919026785	0.859415112754011	0.778641946122947	0.884107927721152	0.785902167109562	0.876150112607143	0.835695086383215	0.825100482860098	0.872465342371643	0.797333870049616	0.797713428323214	0.788281558433411	0.87030518855085	0.827143642127986	0.894538694484022	0.849731706646885	0.895299508341536	0.807780630630027	0.811832840260621	0.799919936461035	0.932384346855627	0.835996643495762	0.925126088472009	0.855012820626785	0.789297511963396	0.560930146825888	0.799799010964965	0.617055024267172	0.8239531988565	0.723421769355758	0.818807828706759	0.712645263917958	0.811814350112536	0.71330603761152	0.802203544311835	0.708396551091885	0.826402154074143	0.741815884681195	0.817115231286577	0.729948780552824	0.88608054544094	0.868478616837393	0.843861201162526	0.856099190451031	0.847982095345028	0.844489574657881	0.829491790511667	0.839454057309453	0.899416071906557	0.825640930737705	0.824175997762198	0.832260475304813	0.871803711972059	0.796861188721112	0.877032876714398	0.808186451824169	0.861635820588675	0.801922835245395	0.899714570887026	0.805256367349035
swe1Root	0.890182687231197	0.868152968293035	0.840122344532643	0.877954524471785	0.860893790276602	0.843245833206268	0.876139011472197	0.842877596010321	0.869327046105691	0.856191126628902	0.825201356250482	0.856119910021214	0.862257744108571	0.834191748305991	0.825846381813812	0.845932985936586	0.823353208038777	0.7245094684176	0.82662997561	0.870120554045064	0.868012885825442	0.823088091466577	0.882873142375686	0.865073305935173	0.838274372290049	0.737148293275657	0.832958568816576	0.909351913302119	0.871224655813452	0.888303329625214	0.87755840104372	0.796691091078818	0.799799010964965	0.664932835381704	0.827962573005037	0.820190913026543	0.837472691898486	0.749731988765838	0.833372452157161	0.814640883797228	0.815470321667408	0.729626113635692	0.831568199639586	0.837214314882893	0.840675115472329	0.73376454358403	0.823533591180319	0.857543828016544	0.85374291864942	0.789735402840046	0.843120160963665	0.819260965758086	0.832349646985994	0.744708570316536	0.822438819147101	0.853390674728843	0.805079748458219	0.802413652453352	0.815578701495513	0.844547204569107	0.835391739913947	0.834815509147903	0.846037544812066	0.863911468742698	0.847307062621428	0.872930128103585	0.853553335553183
swe1Soil	0.931540553175317	0.86442460575545	0.918718140769033	0.855467289457767	0.897194069248752	0.84253206736105	0.940884399995758	0.840645862161708	0.883419454007755	0.804872963373383	0.903943592346383	0.802166050813908	0.894632910028933	0.843652322279542	0.827839453549192	0.882204792245254	0.82095454126255	0.81871379853804	0.797597925712008	0.88614976122142	0.843580750567105	0.905406004319102	0.853282262936453	0.906477966869428	0.82721413704015	0.83240114671984	0.812386102744912	0.94019475873157	0.85357801321792	0.936523367426217	0.859747407606547	0.817556947078878	0.617055024267172	0.827962573005038	0.569040015919431	0.844772134592827	0.741993417667433	0.838840214176485	0.708777366884572	0.827272859280907	0.729854787724248	0.818512009888026	0.708776279816449	0.841849207575281	0.76511310386552	0.83511386715499	0.745958667296969	0.895760484565661	0.879092572054142	0.854576459864127	0.865879475857767	0.86096854002904	0.852918170666661	0.844117513045211	0.845744458948033	0.90973479522738	0.846446051085863	0.833650665642066	0.848881381156092	0.882238292486789	0.805821543933033	0.883589165311014	0.802367845561554	0.875765223076993	0.821461196822885	0.905360018907837	0.810259581941591
swe2RP	0.8909278613807	0.88143102116075	0.8645161664168	0.88981511011965	0.876020351551057	0.887188934081425	0.90013231182795	0.887434887560275	0.876479815224833	0.879486822008125	0.85970824110385	0.87493430548135	0.860812617272	0.851792597840025	0.851906469016375	0.8644507341012	0.8693114982531	0.83983208665552	0.85608236752735	0.87070597784736	0.884769279838237	0.872089103838385	0.8957410046816	0.8874542005275	0.89348917822825	0.86613495052202	0.88906464060745	0.915630322285467	0.89633736992524	0.91082785452815	0.898662527394413	0.792198368740909	0.8239531988565	0.820190913026543	0.844772134592827	0.57104635165352	0.74442542756686	0.776429799619782	0.771942140127183	0.7828406538715	0.813097714620343	0.810977063197	0.818461408600933	0.820480547742642	0.838510952275347	0.821359888048	0.844959108337133	0.877095511577339	0.8959774837611	0.854727574617782	0.895694959993863	0.88293120652912	0.891548683618983	0.864219770522933	0.887941802885483	0.8976263690513	0.894539993326612	0.859244094594169	0.90299959584325	0.862588556197334	0.867245760018887	0.862390525710114	0.877385461655487	0.873498150723089	0.88387139160868	0.888729125458873	0.884674080123488
swe2RS	0.92274077828325	0.86527155926195	0.913974098979925	0.872159186306725	0.889801821674971	0.869117927288088	0.937294537862225	0.872382814019888	0.87829936065685	0.82011012215615	0.893170019046537	0.8209458324466	0.8868030243571	0.85532761554045	0.850412920814912	0.88403353511366	0.832241094169663	0.83301242760772	0.81971178387035	0.88344102277729	0.849293112225432	0.904229987680546	0.86765780507122	0.906323272593222	0.850062190342787	0.85311402323797	0.84341968634955	0.934348271941967	0.857448841218054	0.929320255016062	0.87356042409662	0.826267212214882	0.723421769355757	0.837472691898486	0.741993417667433	0.74442542756686	0.5111038199837	0.806393690236391	0.574994397710992	0.79356593905867	0.678920011474857	0.817379940804069	0.674161310257267	0.8168031310894	0.7210434778801	0.833200982277857	0.73063547525434	0.901167193032523	0.890355400222982	0.8616163220456	0.884419944624756	0.87433026354772	0.873655728471617	0.8627991693034	0.871922439693584	0.91186185261456	0.858333028451738	0.846803896252123	0.867147958619231	0.892882765041383	0.8454194231084	0.886296756982543	0.857015664875781	0.878148849883767	0.840472430592954	0.906783854124109	0.845982344424607
swe2Root	0.879906105843	0.850661938587159	0.842829996479568	0.857537310049159	0.853846776151558	0.820477792380329	0.874701846924091	0.822527151750068	0.867354377099121	0.843069326725694	0.833728676077989	0.842224114195125	0.842492807270091	0.817360612421387	0.810670265408296	0.834971195211436	0.813119734893136	0.718966448934491	0.813137340881671	0.864188343228381	0.864766080655262	0.836403781847902	0.875976705179406	0.860205965570105	0.83040340278596	0.749716277506491	0.827556085350358	0.902277742859434	0.85630396679137	0.882045062020477	0.862715930421497	0.824481567798611	0.81880782870676	0.749731988765838	0.838840214176484	0.776429799619782	0.806393690236391	0.675299501475653	0.805525453094273	0.805019839034246	0.810263279596331	0.748074294356483	0.826485867478302	0.830124716567942	0.841420158884382	0.749673189233247	0.826846252111915	0.849690571683741	0.842857180541426	0.779696755070818	0.832983139128051	0.811888223558036	0.827530242579455	0.758920041274652	0.818488768952204	0.850275276896209	0.796444148246034	0.795487789899727	0.807664412232687	0.83373697848603	0.810915535923511	0.846760257809565	0.823112819748256	0.852551633813909	0.833534169338461	0.87379193143124	0.840758114316432
swe2Soil	0.923709716980271	0.860713266807958	0.914408131497792	0.859167898070104	0.892241061594821	0.851369352177583	0.93929779213799	0.850740791497625	0.885743333337791	0.81720386968849	0.899328179186177	0.814905597701261	0.892262847545	0.84760226694101	0.834922247768687	0.882801448353917	0.82578405789725	0.8148803207501	0.805199204088938	0.889847334665525	0.851206775125474	0.902333762548275	0.862580127576784	0.904468081741875	0.832941341907458	0.832136761958225	0.823749964102641	0.937171696110287	0.852923136948594	0.929574208495115	0.863152183138916	0.835638057912022	0.712645263917958	0.833372452157161	0.708777366884572	0.771942140127184	0.574994397710992	0.805525453094273	0.493514799764916	0.800083037766225	0.67494268677369	0.807782758954756	0.652413097869244	0.829639424743976	0.742335989156128	0.829241794104773	0.731992624284089	0.894917290709731	0.879487902296229	0.849218663272515	0.867556350970338	0.859734024789783	0.858544548812632	0.84472604558332	0.852254748233458	0.906292963070117	0.843460399951422	0.834511861219731	0.848404999986875	0.887610375916834	0.826392322418646	0.884690135379244	0.831825335363938	0.876306973891435	0.832328021920367	0.907320048683894	0.831245646402771
swe3RP	0.900898146543925	0.8828390579489	0.8754902985926	0.88880368656665	0.864891038453214	0.857282244178013	0.8957135455003	0.859026155491313	0.874924565022533	0.871490917393413	0.866105302030363	0.869929594213888	0.8601467193718	0.848942303593825	0.844810323670325	0.85891755057358	0.853302567649788	0.81342527553182	0.84586935955555	0.87626298843996	0.877940522353918	0.869998110929308	0.885256882330233	0.877802757364607	0.878154361135137	0.84165154195227	0.873868724714469	0.918373308684911	0.891640539499327	0.908471205155262	0.8960156436893	0.816299418946254	0.811814350112536	0.814640883797229	0.827272859280907	0.7828406538715	0.79356593905867	0.805019839034245	0.800083037766225	0.6680358044004	0.765394942590757	0.769499152583015	0.770952103830047	0.772133112415879	0.802431964997934	0.792830500312278	0.80179171611408	0.882451933790277	0.893868892797382	0.842276201744527	0.889263820397182	0.85919980985632	0.87755729386115	0.837900055461833	0.874497680883067	0.89046560405594	0.874774727563369	0.845507400907115	0.88598779658275	0.853182178040967	0.861270561568213	0.865523360174221	0.874729930839781	0.875877415461345	0.870923983593366	0.895580357011864	0.872943082301487
swe3RS	0.918341968982822	0.854723224110322	0.902199318370446	0.856838510883804	0.883891233503683	0.841228092504304	0.927625025834563	0.844773890985188	0.87573906879025	0.804751430776973	0.890846509691366	0.808320057709759	0.8775856546285	0.839326672012982	0.828330755596572	0.868880946092143	0.803141004428062	0.785201574277657	0.78686663020983	0.877686372615749	0.831496700820286	0.890364197972176	0.847356858462586	0.894894525157326	0.81292000771333	0.799883156108779	0.802465115112236	0.931680201549048	0.842220408592186	0.923365605234125	0.856117039407067	0.841254805106695	0.71330603761152	0.815470321667408	0.729854787724247	0.813097714620343	0.678920011474857	0.810263279596331	0.67494268677369	0.765394942590757	0.555402597486132	0.764669825688479	0.5775627445548	0.797867249588576	0.675169131942943	0.794553097725459	0.668475242927567	0.887297011585077	0.870127064176415	0.835623944610292	0.857499551816661	0.846496419659343	0.842852831016946	0.815596045980928	0.837137042759274	0.893781185705457	0.821865745722629	0.828329095754016	0.829093381410951	0.885481775888191	0.827921971007205	0.882984400556087	0.839839095467326	0.874638034012675	0.816632332446038	0.903242339551961	0.820285536744567
swe3Root	0.879675974422788	0.851991753571885	0.831493427056269	0.860803491859942	0.846645877859451	0.820723335070914	0.877184944227625	0.819943277574116	0.866925113438154	0.846519181954087	0.836389517821615	0.844660179709529	0.846036769591462	0.809336986360981	0.796896943848663	0.822084278719277	0.798222019794279	0.682598694185308	0.795568915124577	0.862131561054831	0.850381236855087	0.810108786459958	0.859688969508082	0.848375859925412	0.819083566292043	0.704137015226154	0.811396105048245	0.900134497902154	0.855778197159174	0.88251303529074	0.859272607675734	0.826682613180433	0.802203544311835	0.729626113635693	0.818512009888026	0.810977063197	0.817379940804069	0.748074294356483	0.807782758954756	0.769499152583015	0.764669825688478	0.647008031858923	0.781691426116538	0.803708959087863	0.805573434665108	0.708770074847236	0.786930744853621	0.836362860882166	0.83401742759778	0.755967404575322	0.822334609788139	0.789026036671723	0.804621347249634	0.701489503661013	0.79274085482316	0.832342693461985	0.781516408686879	0.781668025981539	0.794759742938461	0.834644749956141	0.814818398191558	0.829782220302264	0.826594492024361	0.85232762641206	0.826874028549083	0.868727040899154	0.830738963816558
swe3Soil	0.92448359970395	0.86282275379995	0.912201051559217	0.860122245560117	0.895729463520181	0.857746211593584	0.935447007451442	0.858784667676375	0.885151547844589	0.814598639486292	0.901466496689867	0.813686178591658	0.8933206048906	0.851520641448108	0.837825716426008	0.88017288383452	0.818159382676983	0.8114646201898	0.792737539680717	0.88649124712418	0.839078761195142	0.901015176183169	0.849778802671089	0.904334874453776	0.825374776321296	0.8276966722787	0.811562258778242	0.93811919719506	0.855086716489484	0.9318865350193	0.864584966762556	0.844459391469934	0.708396551091886	0.831568199639585	0.708776279816449	0.818461408600933	0.674161310257267	0.826485867478303	0.652413097869244	0.770952103830047	0.5775627445548	0.781691426116539	0.520416885839733	0.807040904894499	0.674233137659938	0.814943949478728	0.662828304409795	0.897483317042436	0.883128603584638	0.851461700849824	0.871354203837484	0.861231548624734	0.857404578145611	0.837169693825089	0.850379861439855	0.905705705789126	0.844893010386337	0.842859164032441	0.850338326228367	0.89569526947169	0.840059246395649	0.891019502852914	0.845774398336329	0.88557568294757	0.830295164656773	0.909387077753606	0.826003219366404
swe4RP	0.904048177689178	0.885970047705464	0.883689032538804	0.891461524581625	0.867437728972827	0.868896246305384	0.898495065863411	0.869183204359304	0.88117496966869	0.877844715491741	0.874772881370375	0.874830761996491	0.856619511537857	0.851391564467473	0.849070481238848	0.8567667048266	0.857875796749491	0.824143113145814	0.848813057137178	0.876959268151864	0.874007345743643	0.87715947001922	0.882315466090496	0.881365319634184	0.879648892654049	0.851542371208943	0.873544038172014	0.921050867299548	0.891008449844229	0.91098421897074	0.895072684569295	0.837921516297597	0.826402154074143	0.837214314882893	0.841849207575282	0.820480547742643	0.8168031310894	0.830124716567942	0.829639424743976	0.772133112415879	0.797867249588577	0.803708959087862	0.8070409048945	0.694877779690326	0.7386220105964	0.777961593452958	0.74622184872982	0.885077289863015	0.896283172768076	0.850101618246597	0.893259035520401	0.875043130833228	0.882972421395274	0.848606910081214	0.881622020268256	0.887955657843622	0.877285582729531	0.850892739710022	0.887686321293558	0.869828948838059	0.876534683882982	0.87002524239876	0.887557303682938	0.88138516161327	0.876799333465248	0.897166009624084	0.878714594498084
swe4RS	0.928845205737617	0.876500688957383	0.9120913943553	0.880115913344133	0.896216714404343	0.87726690210385	0.935096384585275	0.881562823710417	0.883047293039823	0.834015790374525	0.903088593519017	0.834616410197875	0.8969393779126	0.8667109939385	0.861103243799275	0.888151593012733	0.827541366208916	0.830680334017614	0.813134763538741	0.881244018512053	0.833047594138154	0.903971246602887	0.851375693042671	0.907765283142315	0.834338756639334	0.845715509549853	0.823039642373163	0.939746275899297	0.859568779559764	0.934677730073833	0.874476236566884	0.857181937553133	0.741815884681195	0.840675115472329	0.76511310386552	0.838510952275347	0.7210434778801	0.841420158884382	0.742335989156128	0.802431964997934	0.675169131942943	0.805573434665108	0.674233137659938	0.7386220105964	0.493610870652116	0.785980614248386	0.539700796112347	0.904525735198272	0.893852609975725	0.868797715396885	0.885073558079713	0.877976512481267	0.875684042831378	0.856776258120356	0.871510980721872	0.91373938737112	0.860670295144429	0.860547063653425	0.869711721897521	0.907284067240156	0.868011257581283	0.896467239529695	0.87960986308107	0.897131493909304	0.854016054731028	0.916429614819758	0.858298678745134
swe4Root	0.886265694540464	0.857459746662875	0.838065635444321	0.868457001281518	0.847530956045918	0.820136523440446	0.869013799278991	0.819816363792804	0.86652162645456	0.850355199927687	0.835414526848018	0.847817350566553	0.840171391859286	0.81040745731275	0.801785161315794	0.8237664828442	0.803196115813518	0.681204448292057	0.805641666380286	0.867453252209843	0.857539951387031	0.814294987718962	0.868139291493891	0.849621895396882	0.822189554386362	0.711083446681714	0.815285288184746	0.902187271439571	0.858002279963057	0.87868152832883	0.863225896066515	0.832725893922064	0.817115231286577	0.73376454358403	0.835113867154991	0.821359888048	0.833200982277857	0.749673189233247	0.829241794104773	0.792830500312278	0.794553097725459	0.708770074847236	0.814943949478729	0.777961593452959	0.785980614248386	0.640758148921051	0.772028262202343	0.840424652224016	0.836848767829013	0.761826556737442	0.82581251686992	0.797889217807972	0.812037035788452	0.712082245065821	0.799461681308471	0.835492691934572	0.784967851772197	0.783254971026291	0.798061432888978	0.836615919349143	0.818524813752906	0.834366233117393	0.831097464544433	0.856270756850905	0.833018856645881	0.871068846424188	0.840226446566951
swe4Soil	0.923988591051716	0.86638565111985	0.908648023950683	0.86779307452545	0.885331622575352	0.851276286389233	0.931883253480167	0.853363071715883	0.881138418861156	0.822402354281467	0.89892239887305	0.822310589101267	0.8925089093204	0.856372608477459	0.846395113669717	0.87720510470936	0.811407131588117	0.792849406898466	0.794453134912942	0.88044250427472	0.831941644843946	0.896337253279462	0.846755556031595	0.900216957808295	0.812668695273441	0.807468200752586	0.799058006296188	0.936905503163304	0.849646015908831	0.928932506865134	0.86380205635728	0.858210790984491	0.729948780552824	0.82353359118032	0.745958667296969	0.844959108337133	0.73063547525434	0.826846252111915	0.731992624284089	0.80179171611408	0.668475242927567	0.786930744853621	0.662828304409795	0.746221848729819	0.539700796112347	0.772028262202343	0.504836762906302	0.89429420931679	0.879247979331417	0.847934635691794	0.864886911971254	0.855504401736534	0.855853827590978	0.822945585921055	0.849516608561678	0.899443333906107	0.830564241037117	0.839432910696497	0.836859157089383	0.894481798200278	0.846691989555025	0.890686569208138	0.857402500901742	0.887500271148363	0.836802280816867	0.911964863111751	0.839369014603579
tou1RP	0.859086567163135	0.847184253461731	0.843638065766903	0.862525373409635	0.850290862146417	0.838402585343355	0.889757121312914	0.84376293546501	0.876188234759218	0.868874933072279	0.864589080865106	0.870910198336173	0.827261286108615	0.824025707614491	0.829199248149615	0.836364091459061	0.832049195810759	0.777719156118754	0.84594321350624	0.859836067122592	0.86752339188762	0.85676166292968	0.879654869969733	0.829159095847841	0.834024218202327	0.798382262991185	0.839140598162077	0.858130178408889	0.829806793277611	0.854710433138355	0.847915954154667	0.885078830640224	0.886080545440939	0.857543828016544	0.895760484565662	0.877095511577339	0.901167193032523	0.849690571683741	0.894917290709731	0.882451933790277	0.887297011585077	0.836362860882166	0.897483317042436	0.885077289863016	0.904525735198272	0.840424652224016	0.89429420931679	0.665397031363278	0.710775975012294	0.782414372977091	0.733105097242716	0.7652943380942	0.801135117870366	0.79882534708268	0.807684875884949	0.8086250168715	0.800320214699716	0.807384969003959	0.820862801674419	0.851725423976577	0.858679897675582	0.867398762787001	0.873998190733947	0.852142015064316	0.848077788645801	0.881233433685615	0.862071865329692
tou1RS	0.888498022354969	0.791991368102344	0.878213210429719	0.813141791266484	0.869250416752206	0.783884853868828	0.91809842022757	0.788455604027961	0.874302579061781	0.820369060758656	0.880474862826328	0.825419132311312	0.857690099810313	0.818664396886469	0.816059218304984	0.845677231013075	0.789210544836273	0.754230551715262	0.812676403050703	0.885172432121412	0.855678981243032	0.881706535360639	0.873428958766821	0.854774078112679	0.769585631590879	0.77185157683115	0.779590058340081	0.890453805639493	0.756960931172142	0.879155700188891	0.781278884719463	0.901574453678477	0.868478616837393	0.853742918649419	0.879092572054142	0.8959774837611	0.890355400222981	0.842857180541426	0.879487902296229	0.893868892797381	0.870127064176415	0.834017427597779	0.883128603584638	0.896283172768076	0.893852609975725	0.836848767829014	0.879247979331416	0.710775975012293	0.496963433869719	0.783395371876114	0.542532613454965	0.735592645680225	0.707403573279214	0.785163201246657	0.716939453798708	0.836974356049931	0.716185714463976	0.806747533444591	0.730052613312516	0.869790625157375	0.81593468215425	0.89062409194075	0.834988721767792	0.855206239236604	0.789234281022442	0.902989505838312	0.813343258877595
tou1Root	0.859030572548182	0.825655503476068	0.820299963803273	0.837548652881909	0.833312961425182	0.819255479442	0.85902964921567	0.818318540095863	0.86709475383897	0.850143295261989	0.835451928277864	0.844261320850988	0.810213378402182	0.788043888522671	0.782224609004239	0.800803414265964	0.794433952672023	0.665549161699818	0.80103096977592	0.8551254671049	0.847256681389335	0.805008014856888	0.853529739919406	0.824119615075786	0.813676574687199	0.7077287520542	0.808555150502773	0.869481287422748	0.835600768134128	0.829026664635841	0.839232574807709	0.860220774248207	0.843861201162526	0.789735402840046	0.854576459864127	0.854727574617782	0.8616163220456	0.779696755070818	0.849218663272515	0.842276201744527	0.835623944610292	0.755967404575322	0.851461700849825	0.850101618246597	0.868797715396885	0.761826556737441	0.847934635691794	0.782414372977091	0.783395371876114	0.645080107809603	0.77984841926104	0.767584535575164	0.796064720046455	0.69467021020444	0.784159393832364	0.800120140640146	0.762002848871943	0.759533578739245	0.779718994109983	0.820542713803091	0.822121328241222	0.828990095683026	0.835866285431665	0.834482366878455	0.825087704075831	0.845252794958165	0.833979038771364
tou1Soil	0.892460143720406	0.788643802775672	0.883637708215812	0.800445506142953	0.871079746683544	0.768674285453727	0.922599083262875	0.76372269599425	0.876427634530531	0.818618621313922	0.884577699740188	0.821077937357226	0.862730837813562	0.812854899347789	0.80153104493532	0.84394958776015	0.783446037124297	0.738072159648687	0.797056818976875	0.884886092954425	0.851599331757149	0.879202835840264	0.864510225992808	0.859893534471191	0.759693235333637	0.752951750800469	0.761561481882363	0.893655399375291	0.751703819472363	0.884178785616648	0.768312037160109	0.904538061800409	0.856099190451031	0.843120160963665	0.865879475857767	0.895694959993863	0.884419944624756	0.832983139128051	0.867556350970338	0.889263820397181	0.857499551816661	0.822334609788139	0.871354203837484	0.893259035520402	0.885073558079712	0.825812516869919	0.864886911971254	0.733105097242716	0.542532613454965	0.77984841926104	0.510755163810437	0.7197077360307	0.688236064102463	0.769490391623146	0.691740275536724	0.840910745695106	0.709287964298	0.799622681516134	0.710302196097875	0.865488772607823	0.797728994607985	0.889652658653781	0.81137895195791	0.854400996169382	0.780939354523913	0.904489726913035	0.796062020988895
tou2RP	0.85816264221395	0.8047863921564	0.86392815119475	0.8255926055713	0.819317357216086	0.746432104351975	0.89343834448565	0.7537755897224	0.846826451774733	0.815483836356125	0.86037841459985	0.82232570347245	0.8160747890214	0.778239578137925	0.77808929722895	0.8209550121884	0.77156083682835	0.68377962215004	0.782917659859725	0.85532779353798	0.854151386471363	0.848544873171123	0.867778405972613	0.825711568807071	0.785825268391137	0.72676535283938	0.791832799487987	0.862490536408733	0.79423805614852	0.8589502596997	0.813271692280467	0.896747814606163	0.847982095345029	0.819260965758086	0.86096854002904	0.88293120652912	0.87433026354772	0.811888223558036	0.859734024789784	0.85919980985632	0.846496419659343	0.789026036671723	0.861231548624734	0.875043130833229	0.877976512481267	0.797889217807971	0.855504401736534	0.7652943380942	0.735592645680225	0.767584535575164	0.7197077360307	0.41706896189024	0.589521443611483	0.719600665631233	0.630071246833833	0.791425160015	0.72938657199215	0.764212163588	0.741025398599337	0.811721787260867	0.771887649858912	0.8628960859535	0.794895241448225	0.811017487554223	0.778346019786453	0.886770220349927	0.79335778407855
tou2RS	0.885934192194812	0.783482803775292	0.881701080080708	0.790500919416729	0.861107887588964	0.732252374370104	0.912186984824593	0.732079854779719	0.870741856627236	0.808397884572042	0.879728807648823	0.814571420603281	0.830390785928083	0.778097401369083	0.766548902267198	0.836108203296783	0.777660474363791	0.736595949266016	0.786369645011657	0.880061485499225	0.850969456278657	0.871770427006327	0.861404286786256	0.861657163838155	0.783920794165271	0.7522874759086	0.784513289905349	0.898287122114083	0.777054354113511	0.888483270630688	0.784526900476534	0.897714658941477	0.844489574657881	0.832349646985994	0.852918170666662	0.891548683618983	0.873655728471617	0.827530242579455	0.858544548812632	0.87755729386115	0.842852831016946	0.804621347249635	0.857404578145611	0.882972421395274	0.875684042831377	0.812037035788452	0.855853827590978	0.801135117870366	0.707403573279214	0.796064720046454	0.688236064102463	0.589521443611483	0.472696874207958	0.760126478093958	0.553438533060035	0.840256199853158	0.732028941005943	0.789192689781448	0.734021043352229	0.839467282404347	0.7513599659695	0.874482493612274	0.769148465740032	0.825971596673361	0.749310956737022	0.892458152743728	0.75359954608762
tou2Root	0.880557136239125	0.83834975007	0.848719252840708	0.854941087159542	0.825344838401714	0.7847139553365	0.870706442402063	0.785185613442917	0.860180956375667	0.833223879602958	0.8335010770405	0.831807381556063	0.820323300812	0.782039710458958	0.7726142465535	0.7871362717535	0.76088112043025	0.580381404326333	0.772649635748875	0.863788862548516	0.844631036733239	0.7861499749075	0.855585357696211	0.82124712173325	0.784002624607708	0.616763107674283	0.780405673849594	0.876946409048019	0.823515116407045	0.850701649775791	0.833736605832733	0.880511246774258	0.829491790511667	0.744708570316536	0.844117513045211	0.864219770522934	0.8627991693034	0.758920041274651	0.844726045583319	0.837900055461833	0.815596045980928	0.701489503661013	0.837169693825089	0.848606910081214	0.856776258120356	0.712082245065821	0.822945585921056	0.798825347082679	0.785163201246657	0.694670210204439	0.769490391623146	0.719600665631233	0.760126478093958	0.519752662826333	0.742664664916708	0.780634276232333	0.708452465998823	0.749284054973038	0.727304035622104	0.80471827217575	0.787023285714687	0.822802184926321	0.805371704474969	0.835258777521889	0.799431448017044	0.861682145032742	0.812188496048583
