OTU_27	OTU_4987	OTU_8	OTU_16	OTU_5	OTU_101	OTU_4	OTU_9	OTU_11	OTU_1	OTU_14	OTU_13	OTU_4486
Arabidopsis	0.0207992648399831	0.0216943192189093	0.00675143265128957	0.00928262475256743	0.149753689479365	0.0113611659259964	0.0242016165908443	0.0234101144011521	0.0588868999690699	0.0271317581810914	0.066566004769149	0.0628842276576803	0.0134656115412952	
tub4.RP.3P.V5.Y1	0.001318470574134	0.0173798393863119	0.0038355507611171	0.000839026728994366	0.0111470693994966	0.0129449838187702	0.101222581805106	0.0306844060889368	0.000839026728994366	0.0422509888529306	0.00970873786407767	0.00011986096128491	0
spa3.RP.N2.V5.Y1	0.00229536595928974	0.0289302728453876	0.0035946297098311	0.00064963187527068	0.00519705500216544	0.0187527067994803	0.0332611520138588	0.0179298397574708	4.3308791684712e-05	0.0470333477695972	0.0173235166738848	0	0
tub4.RP.4S.V5.Y1	0.00203936594258876	0.0485739888143868	0.00500571640453604	0.00117418039118747	0.00296635046194729	0.022463924852455	0.0802150604084912	0.0179834996755554	0.00723047925099651	0.209560300342984	0.0101350307449866	3.08994839786176e-05	0
spa3.Soil.1P.V5.Y1	0.000476498417344542	0.00149756645451142	0.00520744698955107	0.000646676423539022	0.00102106803716688	0.00221231408052823	0.00234845648548382	0.00258670569415609	3.40356012388959e-05	0.00319934651645621	0.00125931724583915	0	0
spa3.Soil.3S.V5.Y1	0.000885963802050373	0.0029426654853816	0.00835337299076066	0.00120237944563979	0.0015820782179471	0.00101253005948614	0.0029426654853816	0.00246804201999747	3.16415643589419e-05	0.00268953297051006	0.000791039108973548	0	0
spa3.Soil.N2.V5.Y1	0.00125163256421419	0.00228558989986939	0.00805398345668263	0.000925119721375707	0.000380931649978232	0.00223117109272965	0.00402699172834131	0.00386373530692207	0	0.00468001741401828	0.00255768393556813	0	0
spa3.Root.N1.V5.Y1	0.00145868718153662	0.00677390348686182	0.00063942451793386	1.99820161854331e-05	0.00831251873314017	0.00089919072834449	0.0115496053551803	0.00281746428214607	9.99100809271655e-05	0.00419622339894095	0.00505545009491458	5.99460485562993e-05	0
tub4.RS.1S.V5.Y1	0.000343548165452796	0.0155283770784664	0.00838257523704823	0.00240483715816958	0.0293390133296688	0.00748935000687096	0.028995465164216	0.0374467500343548	0.000549677064724474	0.0211625669918923	0.00584031881269754	0	0
spa3.RP.N1.V5.Y1	0.00338711663998029	0.0630927454119966	0.00397216405961325	0.000646631358541692	0.00409533193743072	0.0149033132159133	0.0463419140288213	0.0391058012070452	0	0.0483741840128095	0.012101243995566	0	0
spa3.Soil.2P.V5.Y1	0.00120382213527951	0.00910390489805131	0.00421337747347829	0.000902866601459634	0.00293431645474381	0.00105334436836957	0.00331051087201866	0.00240764427055902	0.000225716650364909	0.00421337747347829	0.000902866601459634	0	0
tub4.Soil.N3.V5.Y1	0.000268744961031981	0.0096748185971513	0.0298306906745499	0.0131685030905671	0.00456866433754367	0.000806234883095942	0.00295619457135179	0.00403117441547971	0	0.00161246976619188	0.0102123085192153	0.000537489922063961	0
spa3.Soil.4P.V5.Y1	0.00133880010041001	0.00259392519454439	0.00276127520709564	0.000669400050205004	0.000418375031378127	0.00209187515689064	0.00326332524474939	0.00317965023847377	0	0.00309597523219814	0.00209187515689064	0	0
spa3.Soil.3P.V5.Y1	0.000789039523707051	0.000860770389498601	0.00373000502116061	0.0010042321210817	0.000717308657915501	0.000573846926332401	0.0024388494369127	0.000932501255290151	0.0001434617315831	0.00459077541065921	0.00164980991320565	7.17308657915501e-05	0
spa3.RP.4P.V5.Y1	0.00422960725075529	0.0222356495468278	0.00688821752265861	0.000725075528700906	0.015226586102719	0.0219939577039275	0.0860422960725076	0.0419335347432024	0.00410876132930514	0.0444712990936556	0.0416918429003021	0.000604229607250755	0
spa3.RS.3S.V5.Y1	0.0010966630111233	0.0125332915556948	0.00877330408898637	0.000939996866677111	0.00986996710010967	0.00250665831113896	0.0108099639667868	0.00814663951120163	0.00031333228889237	0.00454331818893937	0.00203665987780041	0	0
spa3.RS.N3.V5.Y1	0.000599400599400599	0.0127872127872128	0.0025974025974026	0.000999000999000999	0.0017982017982018	0.0041958041958042	0.00779220779220779	0.00519480519480519	0	0.0111888111888112	0.0035964035964036	0	0
spa3.RP.N3.V5.Y1	0.000659521846661171	0.0578730420445177	0.00313272877164056	0.000494641384995878	0.0451772464962902	0.0090684253915911	0.0122011541632317	0.0143446001648805	0.00610057708161583	0.0173124484748557	0.0171475680131904	0.000659521846661171	0.000494641384995878
spa3.Root.1P.V5.Y1	0.00140712945590994	0.0586303939962477	0.000234521575984991	0.000938086303939962	0.0804409005628518	0.00445590994371482	0.037875234521576	0.0656660412757974	0.00140712945590994	0.0302532833020638	0.129924953095685	0.000234521575984991	0
tub4.RP.N2.V5.Y1	0	0.212003334259517	0.00736315643234232	0.00222283967768825	0.109613781606002	0.00152820227841067	0.0213948318977494	0.0300083356487913	0.00222283967768825	0.00861350375104196	0.0439010836343429	0.000138927479855515	0
spa3.RP.2P.V5.Y1	0.00688846548439103	0.0190532024036348	0.0023450095266012	0.000439689286237725	0.00879378572475451	0.011725047633006	0.0732815477062876	0.0316576286091162	0.00029312619082515	0.0554008500659534	0.0180272607357467	0	0
tub4.RS.3S.V5.Y1	0.0013722799451088	0.0125465594981376	0.00784159968633601	0.00470495981180161	0.0207802391687904	0.00313663987453441	0.0245049990198	0.00803763967849441	0.00627327974906881	0.0270535189178592	0.00999803960007842	0	0
